"time","wind_power","horizon"
2017-02-01 00:00:00,0.649,0
2017-02-01 06:00:00,0.781,6
2017-02-01 12:00:00,0.893,12
2017-02-01 18:00:00,0.909,18
2017-02-02 00:00:00,0.787,24
2017-02-02 00:00:00,0.787,0
2017-02-02 06:00:00,0.658,6
2017-02-02 12:00:00,0.737,12
2017-02-02 18:00:00,0.896,18
2017-02-03 00:00:00,0.675,24
2017-02-03 00:00:00,0.675,0
2017-02-03 06:00:00,0.487,6
2017-02-03 12:00:00,0.249,12
2017-02-03 18:00:00,0.282,18
2017-02-04 00:00:00,0.562,24
2017-02-04 00:00:00,0.562,0
2017-02-04 06:00:00,0.723,6
2017-02-04 12:00:00,0.34,12
2017-02-04 18:00:00,0.012,18
2017-02-05 00:00:00,0.157,24
2017-02-05 00:00:00,0.157,0
2017-02-05 06:00:00,0.547,6
2017-02-05 12:00:00,0.455,12
2017-02-05 18:00:00,0.486,18
2017-02-06 00:00:00,0.454,24
2017-02-06 00:00:00,0.454,0
2017-02-06 06:00:00,0.423,6
2017-02-06 12:00:00,0.845,12
2017-02-06 18:00:00,0.902,18
2017-02-07 00:00:00,0.91,24
2017-02-07 00:00:00,0.91,0
2017-02-07 06:00:00,0.944,6
2017-02-07 12:00:00,0.95,12
2017-02-07 18:00:00,0.951,18
2017-02-08 00:00:00,0.915,24
2017-02-08 00:00:00,0.915,0
2017-02-08 06:00:00,0.89,6
2017-02-08 12:00:00,0.757,12
2017-02-08 18:00:00,0.72,18
2017-02-09 00:00:00,0.612,24
2017-02-09 00:00:00,0.612,0
2017-02-09 06:00:00,0.641,6
2017-02-09 12:00:00,0.668,12
2017-02-09 18:00:00,0.804,18
2017-02-10 00:00:00,0.689,24
2017-02-10 00:00:00,0.689,0
2017-02-10 06:00:00,0.783,6
2017-02-10 12:00:00,0.764,12
2017-02-10 18:00:00,0.847,18
2017-02-11 00:00:00,0.726,24
2017-02-11 00:00:00,0.726,0
2017-02-11 06:00:00,0.807,6
2017-02-11 12:00:00,0.841,12
2017-02-11 18:00:00,0.963,18
2017-02-12 00:00:00,0.939,24
2017-02-12 00:00:00,0.939,0
2017-02-12 06:00:00,0.956,6
2017-02-12 12:00:00,0.924,12
2017-02-12 18:00:00,0.902,18
2017-02-13 00:00:00,0.793,24
2017-02-13 00:00:00,0.793,0
2017-02-13 06:00:00,0.84,6
2017-02-13 12:00:00,0.819,12
2017-02-13 18:00:00,0.872,18
2017-02-14 00:00:00,0.764,24
2017-02-14 00:00:00,0.764,0
2017-02-14 06:00:00,0.775,6
2017-02-14 12:00:00,0.751,12
2017-02-14 18:00:00,0.573,18
2017-02-15 00:00:00,0.234,24
2017-02-15 00:00:00,0.234,0
2017-02-15 06:00:00,0.209,6
2017-02-15 12:00:00,0.347,12
2017-02-15 18:00:00,0.641,18
2017-02-16 00:00:00,0.768,24
2017-02-16 00:00:00,0.768,0
2017-02-16 06:00:00,0.91,6
2017-02-16 12:00:00,0.833,12
2017-02-16 18:00:00,0.851,18
2017-02-17 00:00:00,0.893,24
2017-02-17 00:00:00,0.893,0
2017-02-17 06:00:00,0.813,6
2017-02-17 12:00:00,0.596,12
2017-02-17 18:00:00,0.481,18
2017-02-18 00:00:00,0.257,24
2017-02-18 00:00:00,0.257,0
2017-02-18 06:00:00,0.251,6
2017-02-18 12:00:00,0.623,12
2017-02-18 18:00:00,0.849,18
2017-02-19 00:00:00,0.875,24
2017-02-19 00:00:00,0.875,0
2017-02-19 06:00:00,0.823,6
2017-02-19 12:00:00,0.674,12
2017-02-19 18:00:00,0.611,18
2017-02-20 00:00:00,0.874,24
2017-02-20 00:00:00,0.874,0
2017-02-20 06:00:00,0.937,6
2017-02-20 12:00:00,0.946,12
2017-02-20 18:00:00,0.957,18
2017-02-21 00:00:00,0.846,24
2017-02-21 00:00:00,0.846,0
2017-02-21 06:00:00,0.861,6
2017-02-21 12:00:00,0.764,12
2017-02-21 18:00:00,0.736,18
2017-02-22 00:00:00,0.927,24
2017-02-22 00:00:00,0.927,0
2017-02-22 06:00:00,0.963,6
2017-02-22 12:00:00,0.964,12
2017-02-22 18:00:00,0.953,18
2017-02-23 00:00:00,0.947,24
2017-02-23 00:00:00,0.947,0
2017-02-23 06:00:00,0.281,6
2017-02-23 12:00:00,0.961,12
2017-02-23 18:00:00,0.492,18
2017-02-24 00:00:00,0.959,24
2017-02-24 00:00:00,0.959,0
2017-02-24 06:00:00,0.799,6
2017-02-24 12:00:00,0.743,12
2017-02-24 18:00:00,0.691,18
2017-02-25 00:00:00,0.558,24
2017-02-25 00:00:00,0.558,0
2017-02-25 06:00:00,0.847,6
2017-02-25 12:00:00,0.964,12
2017-02-25 18:00:00,0.96,18
2017-02-26 00:00:00,0.954,24
2017-02-26 00:00:00,0.954,0
2017-02-26 06:00:00,0.884,6
2017-02-26 12:00:00,0.85,12
2017-02-26 18:00:00,0.942,18
2017-02-27 00:00:00,0.964,24
2017-02-27 00:00:00,0.964,0
2017-02-27 06:00:00,0.922,6
2017-02-27 12:00:00,0.921,12
2017-02-27 18:00:00,0.918,18
2017-02-28 00:00:00,0.963,24
2017-02-28 00:00:00,0.963,0
2017-02-28 06:00:00,0.949,6
2017-02-28 12:00:00,0.948,12
2017-02-28 18:00:00,0.963,18
2017-03-01 00:00:00,0.905,24
2017-03-01 00:00:00,0.905,0
2017-03-01 06:00:00,0.736,6
2017-03-01 12:00:00,0.807,12
2017-03-01 18:00:00,0.738,18
2017-03-02 00:00:00,0.566,24
2017-03-02 00:00:00,0.566,0
2017-03-02 06:00:00,0.641,6
2017-03-02 12:00:00,0.833,12
2017-03-02 18:00:00,0.923,18
2017-03-03 00:00:00,0.869,24
2017-03-03 00:00:00,0.869,0
2017-03-03 06:00:00,0.834,6
2017-03-03 12:00:00,0.647,12
2017-03-03 18:00:00,0.633,18
2017-03-04 00:00:00,0.605,24
2017-03-04 00:00:00,0.605,0
2017-03-04 06:00:00,0.583,6
2017-03-04 12:00:00,0.504,12
2017-03-04 18:00:00,0.665,18
2017-03-05 00:00:00,0.152,24
2017-03-05 00:00:00,0.152,0
2017-03-05 06:00:00,0.533,6
2017-03-05 12:00:00,0.708,12
2017-03-05 18:00:00,0.525,18
2017-03-06 00:00:00,0.435,24
2017-03-06 00:00:00,0.435,0
2017-03-06 06:00:00,0.428,6
2017-03-06 12:00:00,0.766,12
2017-03-06 18:00:00,0.83,18
2017-03-07 00:00:00,0.566,24
2017-03-07 00:00:00,0.566,0
2017-03-07 06:00:00,0.409,6
2017-03-07 12:00:00,0.088,12
2017-03-07 18:00:00,0.026,18
2017-03-08 00:00:00,0.516,24
2017-03-08 00:00:00,0.516,0
2017-03-08 06:00:00,0.856,6
2017-03-08 12:00:00,0.912,12
2017-03-08 18:00:00,0.47,18
2017-03-09 00:00:00,0.747,24
2017-03-09 00:00:00,0.747,0
2017-03-09 06:00:00,0.583,6
2017-03-09 12:00:00,0.902,12
2017-03-09 18:00:00,0.941,18
2017-03-10 00:00:00,0.84,24
2017-03-10 00:00:00,0.84,0
2017-03-10 06:00:00,0.682,6
2017-03-10 12:00:00,0.422,12
2017-03-10 18:00:00,0.093,18
2017-03-11 00:00:00,0.51,24
2017-03-11 00:00:00,0.51,0
2017-03-11 06:00:00,0.625,6
2017-03-11 12:00:00,0.617,12
2017-03-11 18:00:00,0.732,18
2017-03-12 00:00:00,0.68,24
2017-03-12 00:00:00,0.68,0
2017-03-12 06:00:00,0.797,6
2017-03-12 12:00:00,0.799,12
2017-03-12 18:00:00,0.819,18
2017-03-13 00:00:00,0.572,24
2017-03-13 00:00:00,0.572,0
2017-03-13 06:00:00,0.145,6
2017-03-13 12:00:00,0.343,12
2017-03-13 18:00:00,0.385,18
2017-03-14 00:00:00,0.571,24
2017-03-14 00:00:00,0.571,0
2017-03-14 06:00:00,0.732,6
2017-03-14 12:00:00,0.875,12
2017-03-14 18:00:00,0.851,18
2017-03-15 00:00:00,0.891,24
2017-03-15 00:00:00,0.891,0
2017-03-15 06:00:00,0.649,6
2017-03-15 12:00:00,0.671,12
2017-03-15 18:00:00,0.576,18
2017-03-16 00:00:00,0.625,24
2017-03-16 00:00:00,0.625,0
2017-03-16 06:00:00,0.606,6
2017-03-16 12:00:00,0.869,12
2017-03-16 18:00:00,0.866,18
2017-03-17 00:00:00,0.883,24
2017-03-17 00:00:00,0.883,0
2017-03-17 06:00:00,0.904,6
2017-03-17 12:00:00,0.962,12
2017-03-17 18:00:00,0.94,18
2017-03-18 00:00:00,0.945,24
2017-03-18 00:00:00,0.945,0
2017-03-18 06:00:00,0.942,6
2017-03-18 12:00:00,0.799,12
2017-03-18 18:00:00,0.268,18
2017-03-19 00:00:00,0.22,24
2017-03-19 00:00:00,0.22,0
2017-03-19 06:00:00,0.785,6
2017-03-19 12:00:00,0.962,12
2017-03-19 18:00:00,0.899,18
2017-03-20 00:00:00,0.503,24
2017-03-20 00:00:00,0.503,0
2017-03-20 06:00:00,0.37,6
2017-03-20 12:00:00,0.884,12
2017-03-20 18:00:00,0.892,18
2017-03-21 00:00:00,0.871,24
2017-03-21 00:00:00,0.871,0
2017-03-21 06:00:00,0.946,6
2017-03-21 12:00:00,0.962,12
2017-03-21 18:00:00,0.948,18
2017-03-22 00:00:00,0.714,24
2017-03-22 00:00:00,0.714,0
2017-03-22 06:00:00,0.503,6
2017-03-22 12:00:00,0.27,12
2017-03-22 18:00:00,0.453,18
2017-03-23 00:00:00,0.659,24
2017-03-23 00:00:00,0.659,0
2017-03-23 06:00:00,0.657,6
2017-03-23 12:00:00,0.797,12
2017-03-23 18:00:00,0.761,18
2017-03-24 00:00:00,0.523,24
2017-03-24 00:00:00,0.523,0
2017-03-24 06:00:00,0.34,6
2017-03-24 12:00:00,0.054,12
2017-03-24 18:00:00,0.089,18
2017-03-25 00:00:00,0.048,24
2017-03-25 00:00:00,0.048,0
2017-03-25 06:00:00,0.216,6
2017-03-25 12:00:00,0.235,12
2017-03-25 18:00:00,0.313,18
2017-03-26 00:00:00,0.245,24
2017-03-26 00:00:00,0.245,0
2017-03-26 06:00:00,0.202,6
2017-03-26 12:00:00,0.075,12
2017-03-26 18:00:00,0.027,18
2017-03-27 00:00:00,0.008,24
2017-03-27 00:00:00,0.008,0
2017-03-27 06:00:00,0.01,6
2017-03-27 12:00:00,0.057,12
2017-03-27 18:00:00,0.058,18
2017-03-28 00:00:00,0.047,24
2017-03-28 00:00:00,0.047,0
2017-03-28 06:00:00,0.031,6
2017-03-28 12:00:00,0.019,12
2017-03-28 18:00:00,0.207,18
2017-03-29 00:00:00,0.583,24
2017-03-29 00:00:00,0.583,0
2017-03-29 06:00:00,0.797,6
2017-03-29 12:00:00,0.409,12
2017-03-29 18:00:00,0.24,18
2017-03-30 00:00:00,0.704,24
2017-03-30 00:00:00,0.704,0
2017-03-30 06:00:00,0.887,6
2017-03-30 12:00:00,0.869,12
2017-03-30 18:00:00,0.687,18
2017-03-31 00:00:00,0.684,24
2017-03-31 00:00:00,0.684,0
2017-03-31 06:00:00,0.808,6
2017-03-31 12:00:00,0.811,12
2017-03-31 18:00:00,0.743,18
2017-04-01 00:00:00,0.662,24
2017-04-01 00:00:00,0.662,0
2017-04-01 06:00:00,0.373,6
2017-04-01 12:00:00,0.173,12
2017-04-01 18:00:00,0.276,18
2017-04-02 00:00:00,0.361,24
2017-04-02 00:00:00,0.361,0
2017-04-02 06:00:00,0.26,6
2017-04-02 12:00:00,0.386,12
2017-04-02 18:00:00,0.377,18
2017-04-03 00:00:00,0.143,24
2017-04-03 00:00:00,0.143,0
2017-04-03 06:00:00,0.029,6
2017-04-03 12:00:00,0.122,12
2017-04-03 18:00:00,0.139,18
2017-04-04 00:00:00,0.412,24
2017-04-04 00:00:00,0.412,0
2017-04-04 06:00:00,0.273,6
2017-04-04 12:00:00,0.201,12
2017-04-04 18:00:00,0.158,18
2017-04-05 00:00:00,0.234,24
2017-04-05 00:00:00,0.234,0
2017-04-05 06:00:00,0.665,6
2017-04-05 12:00:00,0.787,12
2017-04-05 18:00:00,0.936,18
2017-04-06 00:00:00,0.883,24
2017-04-06 00:00:00,0.883,0
2017-04-06 06:00:00,0.733,6
2017-04-06 12:00:00,0.588,12
2017-04-06 18:00:00,0.732,18
2017-04-07 00:00:00,0.787,24
2017-04-07 00:00:00,0.787,0
2017-04-07 06:00:00,0.727,6
2017-04-07 12:00:00,0.678,12
2017-04-07 18:00:00,0.424,18
2017-04-08 00:00:00,0.259,24
2017-04-08 00:00:00,0.259,0
2017-04-08 06:00:00,0.168,6
2017-04-08 12:00:00,0.15,12
2017-04-08 18:00:00,0.145,18
2017-04-09 00:00:00,0.349,24
2017-04-09 00:00:00,0.349,0
2017-04-09 06:00:00,0.422,6
2017-04-09 12:00:00,0.547,12
2017-04-09 18:00:00,0.764,18
2017-04-10 00:00:00,0.844,24
2017-04-10 00:00:00,0.844,0
2017-04-10 06:00:00,0.861,6
2017-04-10 12:00:00,0.905,12
2017-04-10 18:00:00,0.89,18
2017-04-11 00:00:00,0.882,24
2017-04-11 00:00:00,0.882,0
2017-04-11 06:00:00,0.676,6
2017-04-11 12:00:00,0.682,12
2017-04-11 18:00:00,0.918,18
2017-04-12 00:00:00,0.923,24
2017-04-12 00:00:00,0.923,0
2017-04-12 06:00:00,0.911,6
2017-04-12 12:00:00,0.915,12
2017-04-12 18:00:00,0.738,18
2017-04-13 00:00:00,0.785,24
2017-04-13 00:00:00,0.785,0
2017-04-13 06:00:00,0.917,6
2017-04-13 12:00:00,0.878,12
2017-04-13 18:00:00,0.878,18
2017-04-14 00:00:00,0.705,24
2017-04-14 00:00:00,0.705,0
2017-04-14 06:00:00,0.641,6
2017-04-14 12:00:00,0.624,12
2017-04-14 18:00:00,0.509,18
2017-04-15 00:00:00,0.836,24
2017-04-15 00:00:00,0.836,0
2017-04-15 06:00:00,0.945,6
2017-04-15 12:00:00,0.946,12
2017-04-15 18:00:00,0.948,18
2017-04-16 00:00:00,0.887,24
2017-04-16 00:00:00,0.887,0
2017-04-16 06:00:00,0.462,6
2017-04-16 12:00:00,0.682,12
2017-04-16 18:00:00,0.525,18
2017-04-17 00:00:00,0.416,24
2017-04-17 00:00:00,0.416,0
2017-04-17 06:00:00,0.715,6
2017-04-17 12:00:00,0.783,12
2017-04-17 18:00:00,0.887,18
2017-04-18 00:00:00,0.689,24
2017-04-18 00:00:00,0.689,0
2017-04-18 06:00:00,0.711,6
2017-04-18 12:00:00,0.569,12
2017-04-18 18:00:00,0.469,18
2017-04-19 00:00:00,0.178,24
2017-04-19 00:00:00,0.178,0
2017-04-19 06:00:00,0.052,6
2017-04-19 12:00:00,0.014,12
2017-04-19 18:00:00,0.006,18
2017-04-20 00:00:00,0.254,24
2017-04-20 00:00:00,0.254,0
2017-04-20 06:00:00,0.481,6
2017-04-20 12:00:00,0.699,12
2017-04-20 18:00:00,0.671,18
2017-04-21 00:00:00,0.556,24
2017-04-21 00:00:00,0.556,0
2017-04-21 06:00:00,0.718,6
2017-04-21 12:00:00,0.918,12
2017-04-21 18:00:00,0.867,18
2017-04-22 00:00:00,0.881,24
2017-04-22 00:00:00,0.881,0
2017-04-22 06:00:00,0.933,6
2017-04-22 12:00:00,0.932,12
2017-04-22 18:00:00,0.927,18
2017-04-23 00:00:00,0.864,24
2017-04-23 00:00:00,0.864,0
2017-04-23 06:00:00,0.88,6
2017-04-23 12:00:00,0.71,12
2017-04-23 18:00:00,0.548,18
2017-04-24 00:00:00,0.939,24
2017-04-24 00:00:00,0.939,0
2017-04-24 06:00:00,0.929,6
2017-04-24 12:00:00,0.66,12
2017-04-24 18:00:00,0.04,18
2017-04-25 00:00:00,0.105,24
2017-04-25 00:00:00,0.105,0
2017-04-25 06:00:00,0.663,6
2017-04-25 12:00:00,0.623,12
2017-04-25 18:00:00,0.335,18
2017-04-26 00:00:00,0.255,24
2017-04-26 00:00:00,0.255,0
2017-04-26 06:00:00,0.07,6
2017-04-26 12:00:00,0.195,12
2017-04-26 18:00:00,0.439,18
2017-04-27 00:00:00,0.365,24
2017-04-27 00:00:00,0.365,0
2017-04-27 06:00:00,0.507,6
2017-04-27 12:00:00,0.907,12
2017-04-27 18:00:00,0.564,18
2017-04-28 00:00:00,0.318,24
2017-04-28 00:00:00,0.318,0
2017-04-28 06:00:00,0.361,6
2017-04-28 12:00:00,0.432,12
2017-04-28 18:00:00,0.535,18
2017-04-29 00:00:00,0.499,24
2017-04-29 00:00:00,0.499,0
2017-04-29 06:00:00,0.483,6
2017-04-29 12:00:00,0.086,12
2017-04-29 18:00:00,0.099,18
2017-04-30 00:00:00,0.396,24
2017-04-30 00:00:00,0.396,0
2017-04-30 06:00:00,0.67,6
2017-04-30 12:00:00,0.882,12
2017-04-30 18:00:00,0.929,18
2017-05-01 00:00:00,0.963,24
2017-05-01 00:00:00,0.963,0
2017-05-01 06:00:00,0.945,6
2017-05-01 12:00:00,0.841,12
2017-05-01 18:00:00,0.905,18
2017-05-02 00:00:00,0.828,24
2017-05-02 00:00:00,0.828,0
2017-05-02 06:00:00,0.788,6
2017-05-02 12:00:00,0.849,12
2017-05-02 18:00:00,0.892,18
2017-05-03 00:00:00,0.921,24
2017-05-03 00:00:00,0.921,0
2017-05-03 06:00:00,0.886,6
2017-05-03 12:00:00,0.806,12
2017-05-03 18:00:00,0.848,18
2017-05-04 00:00:00,0.859,24
2017-05-04 00:00:00,0.859,0
2017-05-04 06:00:00,0.938,6
2017-05-04 12:00:00,0.905,12
2017-05-04 18:00:00,0.866,18
2017-05-05 00:00:00,0.745,24
2017-05-05 00:00:00,0.745,0
2017-05-05 06:00:00,0.651,6
2017-05-05 12:00:00,0.586,12
2017-05-05 18:00:00,0.343,18
2017-05-06 00:00:00,0.455,24
2017-05-06 00:00:00,0.455,0
2017-05-06 06:00:00,0.249,6
2017-05-06 12:00:00,0.281,12
2017-05-06 18:00:00,0.191,18
2017-05-07 00:00:00,0.154,24
2017-05-07 00:00:00,0.154,0
2017-05-07 06:00:00,0.31,6
2017-05-07 12:00:00,0.439,12
2017-05-07 18:00:00,0.549,18
2017-05-08 00:00:00,0.49,24
2017-05-08 00:00:00,0.49,0
2017-05-08 06:00:00,0.888,6
2017-05-08 12:00:00,0.707,12
2017-05-08 18:00:00,0.644,18
2017-05-09 00:00:00,0.15,24
2017-05-09 00:00:00,0.15,0
2017-05-09 06:00:00,0.269,6
2017-05-09 12:00:00,0.351,12
2017-05-09 18:00:00,0.47,18
2017-05-10 00:00:00,0.518,24
2017-05-10 00:00:00,0.518,0
2017-05-10 06:00:00,0.499,6
2017-05-10 12:00:00,0.542,12
2017-05-10 18:00:00,0.38,18
2017-05-11 00:00:00,0.113,24
2017-05-11 00:00:00,0.113,0
2017-05-11 06:00:00,0.174,6
2017-05-11 12:00:00,0.511,12
2017-05-11 18:00:00,0.834,18
2017-05-12 00:00:00,0.88,24
2017-05-12 00:00:00,0.88,0
2017-05-12 06:00:00,0.74,6
2017-05-12 12:00:00,0.768,12
2017-05-12 18:00:00,0.477,18
2017-05-13 00:00:00,0.686,24
2017-05-13 00:00:00,0.686,0
2017-05-13 06:00:00,0.41,6
2017-05-13 12:00:00,0.145,12
2017-05-13 18:00:00,0.202,18
2017-05-14 00:00:00,0.619,24
2017-05-14 00:00:00,0.619,0
2017-05-14 06:00:00,0.549,6
2017-05-14 12:00:00,0.451,12
2017-05-14 18:00:00,0.491,18
2017-05-15 00:00:00,0.416,24
2017-05-15 00:00:00,0.416,0
2017-05-15 06:00:00,0.165,6
2017-05-15 12:00:00,0.564,12
2017-05-15 18:00:00,0.461,18
2017-05-16 00:00:00,0.881,24
2017-05-16 00:00:00,0.881,0
2017-05-16 06:00:00,0.84,6
2017-05-16 12:00:00,0.778,12
2017-05-16 18:00:00,0.673,18
2017-05-17 00:00:00,0.534,24
2017-05-17 00:00:00,0.534,0
2017-05-17 06:00:00,0.25,6
2017-05-17 12:00:00,0.542,12
2017-05-17 18:00:00,0.87,18
2017-05-18 00:00:00,0.598,24
2017-05-18 00:00:00,0.598,0
2017-05-18 06:00:00,0.444,6
2017-05-18 12:00:00,0.436,12
2017-05-18 18:00:00,0.203,18
2017-05-19 00:00:00,0.46,24
2017-05-19 00:00:00,0.46,0
2017-05-19 06:00:00,0.713,6
2017-05-19 12:00:00,0.739,12
2017-05-19 18:00:00,0.768,18
2017-05-20 00:00:00,0.752,24
2017-05-20 00:00:00,0.752,0
2017-05-20 06:00:00,0.457,6
2017-05-20 12:00:00,0.376,12
2017-05-20 18:00:00,0.339,18
2017-05-21 00:00:00,0.583,24
2017-05-21 00:00:00,0.583,0
2017-05-21 06:00:00,0.62,6
2017-05-21 12:00:00,0.35,12
2017-05-21 18:00:00,0.035,18
2017-05-22 00:00:00,0.09,24
2017-05-22 00:00:00,0.09,0
2017-05-22 06:00:00,0.246,6
2017-05-22 12:00:00,0.395,12
2017-05-22 18:00:00,0.639,18
2017-05-23 00:00:00,0.672,24
2017-05-23 00:00:00,0.672,0
2017-05-23 06:00:00,0.469,6
2017-05-23 12:00:00,0.76,12
2017-05-23 18:00:00,0.723,18
2017-05-24 00:00:00,0.493,24
2017-05-24 00:00:00,0.493,0
2017-05-24 06:00:00,0.329,6
2017-05-24 12:00:00,0.345,12
2017-05-24 18:00:00,0.385,18
2017-05-25 00:00:00,0.365,24
2017-05-25 00:00:00,0.365,0
2017-05-25 06:00:00,0.493,6
2017-05-25 12:00:00,0.391,12
2017-05-25 18:00:00,0.231,18
2017-05-26 00:00:00,0.115,24
2017-05-26 00:00:00,0.115,0
2017-05-26 06:00:00,0.059,6
2017-05-26 12:00:00,0.05,12
2017-05-26 18:00:00,0.196,18
2017-05-27 00:00:00,0.43,24
2017-05-27 00:00:00,0.43,0
2017-05-27 06:00:00,0.64,6
2017-05-27 12:00:00,0.878,12
2017-05-27 18:00:00,0.893,18
2017-05-28 00:00:00,0.608,24
2017-05-28 00:00:00,0.608,0
2017-05-28 06:00:00,0.794,6
2017-05-28 12:00:00,0.742,12
2017-05-28 18:00:00,0.446,18
2017-05-29 00:00:00,0.24,24
2017-05-29 00:00:00,0.24,0
2017-05-29 06:00:00,0.147,6
2017-05-29 12:00:00,0.039,12
2017-05-29 18:00:00,0.109,18
2017-05-30 00:00:00,0.047,24
2017-05-30 00:00:00,0.047,0
2017-05-30 06:00:00,0.182,6
2017-05-30 12:00:00,0.444,12
2017-05-30 18:00:00,0.675,18
2017-05-31 00:00:00,0.846,24
2017-05-31 00:00:00,0.846,0
2017-05-31 06:00:00,0.597,6
2017-05-31 12:00:00,0.518,12
2017-05-31 18:00:00,0.399,18
2017-06-01 00:00:00,0.198,24
2017-06-01 00:00:00,0.198,0
2017-06-01 06:00:00,0.107,6
2017-06-01 12:00:00,0.055,12
2017-06-01 18:00:00,0.04,18
2017-06-02 00:00:00,0.225,24
2017-06-02 00:00:00,0.225,0
2017-06-02 06:00:00,0.269,6
2017-06-02 12:00:00,0.212,12
2017-06-02 18:00:00,0.266,18
2017-06-03 00:00:00,0.215,24
2017-06-03 00:00:00,0.215,0
2017-06-03 06:00:00,0.242,6
2017-06-03 12:00:00,0.118,12
2017-06-03 18:00:00,0.201,18
2017-06-04 00:00:00,0.39,24
2017-06-04 00:00:00,0.39,0
2017-06-04 06:00:00,0.301,6
2017-06-04 12:00:00,0.612,12
2017-06-04 18:00:00,0.595,18
2017-06-05 00:00:00,0.511,24
2017-06-05 00:00:00,0.511,0
2017-06-05 06:00:00,0.642,6
2017-06-05 12:00:00,0.679,12
2017-06-05 18:00:00,0.399,18
2017-06-06 00:00:00,0.885,24
2017-06-06 00:00:00,0.885,0
2017-06-06 06:00:00,0.894,6
2017-06-06 12:00:00,0.875,12
2017-06-06 18:00:00,0.936,18
2017-06-07 00:00:00,0.923,24
2017-06-07 00:00:00,0.923,0
2017-06-07 06:00:00,0.962,6
2017-06-07 12:00:00,0.958,12
2017-06-07 18:00:00,0.955,18
2017-06-08 00:00:00,0.895,24
2017-06-08 00:00:00,0.895,0
2017-06-08 06:00:00,0.612,6
2017-06-08 12:00:00,0.785,12
2017-06-08 18:00:00,0.721,18
2017-06-09 00:00:00,0.726,24
2017-06-09 00:00:00,0.726,0
2017-06-09 06:00:00,0.289,6
2017-06-09 12:00:00,0.2,12
2017-06-09 18:00:00,0.495,18
2017-06-10 00:00:00,0.455,24
2017-06-10 00:00:00,0.455,0
2017-06-10 06:00:00,0.391,6
2017-06-10 12:00:00,0.592,12
2017-06-10 18:00:00,0.531,18
2017-06-11 00:00:00,0.85,24
2017-06-11 00:00:00,0.85,0
2017-06-11 06:00:00,0.782,6
2017-06-11 12:00:00,0.643,12
2017-06-11 18:00:00,0.612,18
2017-06-12 00:00:00,0.791,24
2017-06-12 00:00:00,0.791,0
2017-06-12 06:00:00,0.915,6
2017-06-12 12:00:00,0.946,12
2017-06-12 18:00:00,0.922,18
2017-06-13 00:00:00,0.878,24
2017-06-13 00:00:00,0.878,0
2017-06-13 06:00:00,0.685,6
2017-06-13 12:00:00,0.66,12
2017-06-13 18:00:00,0.407,18
2017-06-14 00:00:00,0.249,24
2017-06-14 00:00:00,0.249,0
2017-06-14 06:00:00,0.263,6
2017-06-14 12:00:00,0.251,12
2017-06-14 18:00:00,0.025,18
2017-06-15 00:00:00,0.427,24
2017-06-15 00:00:00,0.427,0
2017-06-15 06:00:00,0.663,6
2017-06-15 12:00:00,0.641,12
2017-06-15 18:00:00,0.744,18
2017-06-16 00:00:00,0.713,24
2017-06-16 00:00:00,0.713,0
2017-06-16 06:00:00,0.785,6
2017-06-16 12:00:00,0.883,12
2017-06-16 18:00:00,0.753,18
2017-06-17 00:00:00,0.658,24
2017-06-17 00:00:00,0.658,0
2017-06-17 06:00:00,0.329,6
2017-06-17 12:00:00,0.44,12
2017-06-17 18:00:00,0.361,18
2017-06-18 00:00:00,0.37,24
2017-06-18 00:00:00,0.37,0
2017-06-18 06:00:00,0.349,6
2017-06-18 12:00:00,0.291,12
2017-06-18 18:00:00,0.187,18
2017-06-19 00:00:00,0.142,24
2017-06-19 00:00:00,0.142,0
2017-06-19 06:00:00,0.206,6
2017-06-19 12:00:00,0.106,12
2017-06-19 18:00:00,0.135,18
2017-06-20 00:00:00,0.379,24
2017-06-20 00:00:00,0.379,0
2017-06-20 06:00:00,0.459,6
2017-06-20 12:00:00,0.342,12
2017-06-20 18:00:00,0.419,18
2017-06-21 00:00:00,0.163,24
2017-06-21 00:00:00,0.163,0
2017-06-21 06:00:00,0.051,6
2017-06-21 12:00:00,0.022,12
2017-06-21 18:00:00,0.172,18
2017-06-22 00:00:00,0.507,24
2017-06-22 00:00:00,0.507,0
2017-06-22 06:00:00,0.677,6
2017-06-22 12:00:00,0.653,12
2017-06-22 18:00:00,0.813,18
2017-06-23 00:00:00,0.881,24
2017-06-23 00:00:00,0.881,0
2017-06-23 06:00:00,0.672,6
2017-06-23 12:00:00,0.734,12
2017-06-23 18:00:00,0.865,18
2017-06-24 00:00:00,0.852,24
2017-06-24 00:00:00,0.852,0
2017-06-24 06:00:00,0.844,6
2017-06-24 12:00:00,0.671,12
2017-06-24 18:00:00,0.572,18
2017-06-25 00:00:00,0.712,24
2017-06-25 00:00:00,0.712,0
2017-06-25 06:00:00,0.828,6
2017-06-25 12:00:00,0.859,12
2017-06-25 18:00:00,0.824,18
2017-06-26 00:00:00,0.773,24
2017-06-26 00:00:00,0.773,0
2017-06-26 06:00:00,0.612,6
2017-06-26 12:00:00,0.536,12
2017-06-26 18:00:00,0.465,18
2017-06-27 00:00:00,0.197,24
2017-06-27 00:00:00,0.197,0
2017-06-27 06:00:00,0.022,6
2017-06-27 12:00:00,0.146,12
2017-06-27 18:00:00,0.526,18
2017-06-28 00:00:00,0.809,24
2017-06-28 00:00:00,0.809,0
